"key","source","target"
"entities.npcs.friendly.vendors.danos.projects.vendors.mirabelleAndMeriweather.level2description","Upgrades Mira & Meri's Tailor Shop to <b><color=#F2E6BD>Level 2.</color></b>

Unlocks the <b><color=#F2E6BD>Sewing Table</color></b> for crafting cloth and leather armors as well as a <b><color=#F2E6BD>Tanning Rack</color></b>, and a <b><color=#F2E6BD>Spinning Wheel</color></b> to refine materials into garments. Mira and Meri will also be able to offer a wider variety of items to buy.","Upgrades Mira & Meri's Tailor Shop to <b><color=#F2E6BD>Level 2.</color></b>

Unlocks the <b><color=#F2E6BD>Sewing Table</color></b> for crafting cloth and leather armors as well as a <b><color=#F2E6BD>Tanning Rack</color></b>, and a <b><color=#F2E6BD>Spinning Wheel</color></b> to refine materials into garments. Mira and Meri will also be able to offer a wider variety of items to buy."
"entities.npcs.friendly.vendors.danos.projects.vendors.mirabelleAndMeriweather.level3description","Upgrades Mira & Meri's Tailor Shop to <b><color=#F2E6BD>Level 3.</color></b>

A more advanced <b><color=#F2E6BD>Sewing Table</color></b> allows for crafting even stronger cloth and leather armors. An improved <b><color=#F2E6BD>Tanning Rack</color></b> and <b><color=#F2E6BD>Spinning Wheel</color></b> will refine materials even faster than before. Mira and Meri will also be able to offer a wider variety of items to buy.","Upgrades Mira & Meri's Tailor Shop to <b><color=#F2E6BD>Level 3.</color></b>

A more advanced <b><color=#F2E6BD>Sewing Table</color></b> allows for crafting even stronger cloth and leather armors. An improved <b><color=#F2E6BD>Tanning Rack</color></b> and <b><color=#F2E6BD>Spinning Wheel</color></b> will refine materials even faster than before. Mira and Meri will also be able to offer a wider variety of items to buy."
"entities.npcs.friendly.vendors.danos.projects.vendors.mirabelleAndMeriweather.level4description","Upgrades Mira & Meri's Tailor Shop to <b><color=#F2E6BD>Level 4.</color></b>

A more advanced <b><color=#F2E6BD>Sewing Table</color></b> allows for crafting even stronger cloth and leather armors. An improved <b><color=#F2E6BD>Tanning Rack</color></b> and <b><color=#F2E6BD>Spinning Wheel</color></b> will refine materials even faster than before. Mira and Meri will also be able to offer a wider variety of items to buy.","Upgrades Mira & Meri's Tailor Shop to <b><color=#F2E6BD>Level 4.</color></b>

A more advanced <b><color=#F2E6BD>Sewing Table</color></b> allows for crafting even stronger cloth and leather armors. An improved <b><color=#F2E6BD>Tanning Rack</color></b> and <b><color=#F2E6BD>Spinning Wheel</color></b> will refine materials even faster than before. Mira and Meri will also be able to offer a wider variety of items to buy."
"entities.npcs.friendly.vendors.danos.projects.vendors.mirabelleAndMeriweather.name","Mira and Meri's Tailor Shop","Mira and Meri's Tailor Shop"
"entities.npcs.friendly.vendors.danos.projects.vendors.whittacker.level2description","Upgrades Whittacker's Crafting Shack to <b><color=#F2E6BD>Level 2.</color></b>

Unlocks the <b><color=#F2E6BD>Workbench</color></b> for crafting furniture and utilities as well as the <b><color=#F2E6BD>Sawmill</color></b> to refine wood into planks. Whittacker will also be able to offer a wider variety of items to buy.","Upgrades Whittacker's Crafting Shack to <b><color=#F2E6BD>Level 2.</color></b>

Unlocks the <b><color=#F2E6BD>Workbench</color></b> for crafting furniture and utilities as well as the <b><color=#F2E6BD>Sawmill</color></b> to refine wood into planks. Whittacker will also be able to offer a wider variety of items to buy."
"entities.npcs.friendly.vendors.danos.projects.vendors.whittacker.level3description","Upgrades Whittacker's Crafting Shack to <b><color=#F2E6BD>Level 3.</color></b>

A superior <b><color=#F2E6BD>Workbench</color></b> allows for crafting even more advanced furniture and utilities. An improved <b><color=#F2E6BD>Sawmill</color></b> can refine wood into planks even faster than before. Whittacker will also be able to offer a wider variety of items to buy.","Upgrades Whittacker's Crafting Shack to <b><color=#F2E6BD>Level 3.</color></b>

A superior <b><color=#F2E6BD>Workbench</color></b> allows for crafting even more advanced furniture and utilities. An improved <b><color=#F2E6BD>Sawmill</color></b> can refine wood into planks even faster than before. Whittacker will also be able to offer a wider variety of items to buy."
"entities.npcs.friendly.vendors.danos.projects.vendors.whittacker.level4description","Upgrades Whittacker's Crafting Shack to <b><color=#F2E6BD>Level 4.</color></b>

A superior <b><color=#F2E6BD>Workbench</color></b> allows for crafting even more advanced furniture and utilities. An improved <b><color=#F2E6BD>Sawmill</color></b> can refine wood into planks even faster than before. Whittacker will also be able to offer a wider variety of items to buy.","Upgrades Whittacker's Crafting Shack to <b><color=#F2E6BD>Level 4.</color></b>

A superior <b><color=#F2E6BD>Workbench</color></b> allows for crafting even more advanced furniture and utilities. An improved <b><color=#F2E6BD>Sawmill</color></b> can refine wood into planks even faster than before. Whittacker will also be able to offer a wider variety of items to buy."
"entities.npcs.friendly.vendors.danos.projects.vendors.whittacker.name","Whittacker's Crafting Shack","Whittacker's Crafting Shack"
"entities.npcs.friendly.vendors.danosRookery.name","Danos","Danos"
"entities.npcs.friendly.vendors.eleanor.name","Eleanor","Eleanor"
"entities.npcs.friendly.vendors.filmoreFortress.name","Fillmore","Fillmore"
"entities.npcs.friendly.vendors.finley.name","Finley","Finley"
"entities.npcs.friendly.vendors.gordon.name","Gordon","Gordon"
"entities.npcs.friendly.vendors.grinnich.name","Grinnich","Grinnich"
"entities.npcs.friendly.vendors.ilaria.name","Ilaria","Ilaria"
"entities.npcs.friendly.vendors.markos.name","Markos","Markos"
"entities.npcs.friendly.vendors.sacramentVendors.caroline.name","Caroline","Caroline"
"entities.npcs.friendly.vendors.sacramentVendors.danos.name","Maker Danos","Maker Danos"
"entities.npcs.friendly.vendors.sacramentVendors.eleanor.interactionHint","Press [interact] to <color=#F2E6BD>talk to Eleanor</color>.","Press [interact] to <color=#F2E6BD>talk to Eleanor</color>."
"entities.npcs.friendly.vendors.sacramentVendors.eleanor.name","Eleanor","Eleanor"
"entities.npcs.friendly.vendors.sacramentVendors.filmore.interactionHint","Press [interact] to <color=#F2E6BD>talk to Fillmore</color>.","Press [interact] to <color=#F2E6BD>talk to Fillmore</color>."
"entities.npcs.friendly.vendors.sacramentVendors.filmore.name","Fillmore","Fillmore"
"entities.npcs.friendly.vendors.sacramentVendors.filmoreVendor.name","Vendor","Vendor"
"entities.npcs.friendly.vendors.sacramentVendors.finley.name","Finley","Finley"
"entities.npcs.friendly.vendors.sacramentVendors.gordon.name","Gordon","Gordon"
"entities.npcs.friendly.vendors.sacramentVendors.grinnich.name","Grinnich","Grinnich"
"entities.npcs.friendly.vendors.sacramentVendors.markos.name","Markos","Markos"
"entities.npcs.friendly.vendors.sacramentVendors.miraAndMeri.name","Meri and Mira","Meri and Mira"
"entities.npcs.friendly.vendors.sacramentVendors.willem.name","Willem","Willem"
"entities.npcs.friendly.vendors.santa.name","Santa","Santa"
"entities.npcs.friendly.vendors.tailorSisters.name","Mira and Meri","Mira and Meri"
"entities.npcs.friendly.vendors.whittacker.name","Whittacker","Whittacker"
"entities.npcs.friendly.vendors.willem.sacramentFarmerHoe.name","Willem","Willem"
"entities.npcs.friendly.windowDressing.sacrament.alsocTheCaretaker.name","Caretaker Alden","Caretaker Alden"
"entities.npcs.friendly.windowDressing.sacrament.altonTheFormerQuarryGuard.name","Alton","Alton"
"entities.npcs.friendly.windowDressing.sacrament.arguingCouple.Man.name","Durgan","Durgan"
"entities.npcs.friendly.windowDressing.sacrament.arguingCouple.Woman.name","Mora","Mora"
"entities.npcs.friendly.windowDressing.sacrament.arthurTheTavernRegular.name","Arthur","Arthur"
"entities.npcs.friendly.windowDressing.sacrament.balwinTheRichDrunk.name","Baldwin","Baldwin"
"entities.npcs.friendly.windowDressing.sacrament.bavosTheSurlyFisherman.name","Bavos","Bavos"
"entities.npcs.friendly.windowDressing.sacrament.beggars.amaranthCommunityChestBeggar.name","Amaranth","Amaranth"
"entities.npcs.friendly.windowDressing.sacrament.beggars.drunkBeggarA.name","Beggar","Beggar"
"entities.npcs.friendly.windowDressing.sacrament.beggars.jocSingingBeggar.name","Joc","Joc"
"entities.npcs.friendly.windowDressing.sacrament.beggars.juliaBlindBeggar.name","Julia","Julia"
"entities.npcs.friendly.windowDressing.sacrament.beggars.philippeVeteranBeggar.name","Philippe","Philippe"
"entities.npcs.friendly.windowDressing.sacrament.beggars.reginaUnwellBeggar.name","Regina","Regina"
"entities.npcs.friendly.windowDressing.sacrament.beggars.tuvultBeggarWithDog.name","Tuvult","Tuvult"
"entities.npcs.friendly.windowDressing.sacrament.beggars.uhriDrunkBeggar.name","Uhri","Uhri"
"entities.npcs.friendly.windowDressing.sacrament.beggars.willaReligiousBeggar.name","Willa","Willa"
"entities.npcs.friendly.windowDressing.sacrament.benniganTheOpportunisticMiner.name","Bennigan","Bennigan"
"entities.npcs.friendly.windowDressing.sacrament.bjornTheGossipingMan.name","Bjorn","Bjorn"
"entities.npcs.friendly.windowDressing.sacrament.bolaAdventurousWife.name","Bola","Bola"
"entities.npcs.friendly.windowDressing.sacrament.bresTheWhistler.name","Bres","Bres"
"entities.npcs.friendly.windowDressing.sacrament.bressianTirTrader.name","Bressian","Bressian"
"entities.npcs.friendly.windowDressing.sacrament.cecilLookingForHisWife.name","Cecil","Cecil"
"entities.npcs.friendly.windowDressing.sacrament.darbyTheUpsetHorticulturalist.name","Darby","Darby"
"entities.npcs.friendly.windowDressing.sacrament.davinosTirTrader.name","Davinos","Davinos"
"entities.npcs.friendly.windowDressing.sacrament.delfiniTheSkipper.name","Delfini","Delfini"
"entities.npcs.friendly.windowDressing.sacrament.dossTheLandlord.name","Doss","Doss"
"entities.npcs.friendly.windowDressing.sacrament.dunsten.name","Dunsten","Dunsten"
"entities.npcs.friendly.windowDressing.sacrament.ellisHatesMainland.name","Ellis","Ellis"
"entities.npcs.friendly.windowDressing.sacrament.elraTheAspiringPolitician.name","Elra P. Godfrey","Elra P. Godfrey"
"entities.npcs.friendly.windowDressing.sacrament.evelynTheGossipingWoman.name","Evelyn","Evelyn"
"entities.npcs.friendly.windowDressing.sacrament.everwynMissingHerCat.name","Everwyn","Everwyn"
"entities.npcs.friendly.windowDressing.sacrament.ewaldTheCriminal.name","Ewald","Ewald"
"entities.npcs.friendly.windowDressing.sacrament.fioraTheMourningWoman.name","Fiora","Fiora"
"entities.npcs.friendly.windowDressing.sacrament.gilesShyMan.name","Giles","Giles"
"entities.npcs.friendly.windowDressing.sacrament.gregorTheRamblingFarmer.name","Gregor","Gregor"
"entities.npcs.friendly.windowDressing.sacrament.gustavTheGravedigger.name","Gustav","Gustav"
"entities.npcs.friendly.windowDressing.sacrament.halaTheArchivist.name","Hala","Hala"
"entities.npcs.friendly.windowDressing.sacrament.helenaTheAstronomer.name","Helena","Helena"
"entities.npcs.friendly.windowDressing.sacrament.horanusTheHardcoreReligious.name","Horatio","Horatio"
"entities.npcs.friendly.windowDressing.sacrament.horusTheShitscraper.name","Horus","Horus"
"entities.npcs.friendly.windowDressing.sacrament.jeniaTheNihilist.name","Jenia","Jenia"
"entities.npcs.friendly.windowDressing.sacrament.jovisonCorinthTheCartographer.name","Jovison Corinth","Jovison Corinth"
"entities.npcs.friendly.windowDressing.sacrament.karinaTheSermonizingZealot.name","Karina","Karina"
"entities.npcs.friendly.windowDressing.sacrament.lukaTheCombativeGuy.name","Luka","Luka"
"entities.npcs.friendly.windowDressing.sacrament.mabelTheTavernRegular.name","Mabel","Mabel"
"entities.npcs.friendly.windowDressing.sacrament.malinaTheMarinVillager.name","Malina","Malina"
"entities.npcs.friendly.windowDressing.sacrament.mercaTheBoleinDeserter.name","Merca","Merca"
"entities.npcs.friendly.windowDressing.sacrament.moriettaTheFraudulentMystic.name","Morietta","Morietta"
"entities.npcs.friendly.windowDressing.sacrament.murgosTheFisher.name","Murgos","Murgos"
"entities.npcs.friendly.windowDressing.sacrament.nellTheWorriedWell.name","Nell","Nell"
"entities.npcs.friendly.windowDressing.sacrament.nevilleTheGossipingMan.name","Neville","Neville"
"entities.npcs.friendly.windowDressing.sacrament.nulaTheTravelingDoctor.name","Nula","Nula"
"entities.npcs.friendly.windowDressing.sacrament.omsaTheLostFaithDasha.name","Omsa","Omsa"
"entities.npcs.friendly.windowDressing.sacrament.orisonHaley.name","Orison Haley","Orison Haley"
"entities.npcs.friendly.windowDressing.sacrament.orum.name","Orum","Orum"
"entities.npcs.friendly.windowDressing.sacrament.petraShyWoman.name","Petra","Petra"
"entities.npcs.friendly.windowDressing.sacrament.philoniaTheRefugee.name","Philonia","Philonia"
"entities.npcs.friendly.windowDressing.sacrament.piersScaredOfCerim.name","Piers","Piers"
"entities.npcs.friendly.windowDressing.sacrament.pioTheNaturePainter.name","Pio","Pio"
"entities.npcs.friendly.windowDressing.sacrament.randelCombatVeteran.name","Randel","Randel"
"entities.npcs.friendly.windowDressing.sacrament.ravenTheGhostHunter.name","Raven","Raven"
"entities.npcs.friendly.windowDressing.sacrament.reese.name","Reese","Reese"
"entities.npcs.friendly.windowDressing.sacrament.riggisTheAngryScavenger.name","Riggis","Riggis"
"entities.npcs.friendly.windowDressing.sacrament.rylisTheFrostbittenExplorer.name","Rylis","Rylis"
"entities.npcs.friendly.windowDressing.sacrament.sacramentCommoners.sacramentCommonerMaleA.name","Commoner","Commoner"
"entities.npcs.friendly.windowDressing.sacrament.sacramentLooter.name","Looter","Looter"
"entities.npcs.friendly.windowDressing.sacrament.sacramentSmuggler.name","Smuggler","Smuggler"
"entities.npcs.friendly.windowDressing.sacrament.sashaTheWasherwoman.name","Sasha","Sasha"
"entities.npcs.friendly.windowDressing.sacrament.selecTheFormerlyEntrancedMerchant.name","Selec","Selec"
"entities.npcs.friendly.windowDressing.sacrament.speakerTeyonTheInquisitorEvangelist.name","Speaker Teyon","Speaker Teyon"
"entities.npcs.friendly.windowDressing.sacrament.squawkTheFormerBalakTaw.name","Squawk","Squawk"
"entities.npcs.friendly.windowDressing.sacrament.steinTheRisenSewersSurvivor.name","Stein","Stein"
"entities.npcs.friendly.windowDressing.sacrament.thomTheCowardlyMan.name","Thom","Thom"
"entities.npcs.friendly.windowDressing.sacrament.thoren.name","Thoren","Thoren"
"entities.npcs.friendly.windowDressing.sacrament.thorstenCuriousAboutWorld.name","Thorsten","Thorsten"
"entities.npcs.friendly.windowDressing.sacrament.tomlinTheCaylenVisitor.name","Tomlin","Tomlin"
"entities.npcs.friendly.windowDressing.sacrament.uriaTheNewlyDasha.name","Uria","Uria"
"entities.npcs.friendly.windowDressing.sacrament.valTheHavenportMerchant.name","Val","Val"
"entities.npcs.friendly.windowDressing.sacrament.victoriaNeedsAJob.name","Victoria","Victoria"
"entities.npcs.friendly.windowDressing.sacrament.warrenTheShopper.name","Warren","Warren"
"entities.npcs.friendly.windowDressing.sacrament.wilkieTheAspiringSoldier.name","Wilkie","Wilkie"
"entities.npcs.friendly.windowDressing.sacrament.wilmotTheStreetSweeper.name","Wilmot","Wilmot"
"entities.npcs.friendly.windowDressing.sacrament.xavierTheBrokeRichMan.name","Xavier","Xavier"
"entities.npcs.friendly.windowDressing.sacrament.yennisTheFisher.name","Yennis","Yennis"
"entities.npcs.friendly.windowDressing.sacrament.yupitaTheGossipingWoman.name","Yupita","Yupita"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierPassedOutView.GuardGerard","Guard Gerard","Guard Gerard"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSittingView.GuardRend","Guard Rend","Guard Rend"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardAlaric","Guard Alaric","Guard Alaric"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardAldous","Guard Aldous","Guard Aldous"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardAnot","Guard Anot","Guard Anot"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardArin","Guard Arin","Guard Arin"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardArne","Guard Arne","Guard Arne"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardBenedus","Guard Benedus","Guard Benedus"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardBertram","Guard Bertram","Guard Bertram"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardBols","Guard Bols","Guard Bols"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardCaide","Guard Caide","Guard Caide"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardCallo","Guard Callo","Guard Callo"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardCyprian","Guard Cyprian","Guard Cyprian"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardDinge","Guard Dinge","Guard Dinge"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardDruo","Guard Druo","Guard Druo"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardGerris","Guard Gerris","Guard Gerris"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardKuro","Guard Kuro","Guard Kuro"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardLearl","Guard Learl","Guard Learl"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardLedon","Guard Ledon","Guard Ledon"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardLoos","Guard Loos","Guard Loos"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardMarit","Guard Marit","Guard Marit"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardMontain","Guard Montain","Guard Montain"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardNiko","Guard Niko","Guard Niko"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardPallos","Guard Pallos","Guard Pallos"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardSaba","Guard Saba","Guard Saba"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardSarin","Guard Sarin","Guard Sarin"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardSeelon","Guard Seelon","Guard Seelon"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardSefan","Guard Sefan","Guard Sefan"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardSylven","Guard Sylven","Guard Sylven"
"entities.npcs.friendly.windowDressing.sacramentSoldiers.sacramentSoldierSpearView.GuardTristan","Guard Tristan","Guard Tristan"
"entities.npcs.functionalNPCs.arenaMaster.arenaMasterArenaView.ArenaMaster","Arena Master","Arena Master"
"entities.npcs.humanoids.boarskin.boarskinBastard.Name","Boarskin Bastard","Boarskin Bastard"
"entities.npcs.humanoids.boarskin.boarskinBloodmother.Name","Boarskin Bloodmother","Boarskin Bloodmother"
"entities.npcs.humanoids.boarskin.boarskinMangler.Name","Boarskin Mangler","Boarskin Mangler"
"entities.npcs.humanoids.boarskin.boarskinPreacher.Name","Boarskin Preacher","Boarskin Preacher"
"entities.npcs.humanoids.boarskin.boarskinSplinter.Name","Boarskin Splinter","Boarskin Splinter"
"entities.npcs.humanoids.boarskin.humanoidBoarskinVariant.name","Boarskin","Boarskin"
"entities.npcs.humanoids.bolein.boleinDeserter.Name","Bolein Deserter","Bolein Deserter"
"entities.npcs.humanoids.corCerim.humanoidFalseOneVariant.name","False One","False One"
"entities.npcs.humanoids.humanoidEnemy.name","Risen","Risen"
"entities.npcs.humanoids.redMercs.humanoidRedMercsVariant.name","Knight of Tanth","Knight of Tanth"
"entities.npcs.humanoids.risen.risenBlackmouth.Name","Risen Blackmouth","Risen Blackmouth"
"entities.npcs.humanoids.risen.risenBreaker.Name","Risen Breaker","Risen Breaker"
"entities.npcs.humanoids.risen.risenBulwark.Name","Risen Bulwark","Risen Bulwark"
"entities.npcs.humanoids.risen.risenFledgling.Name","Risen Fledgling","Risen Fledgling"
"entities.npcs.humanoids.risen.risenGoliath.Name","Risen Goliath","Risen Goliath"
"entities.npcs.humanoids.risen.risenHedgeKnight.Name","Risen Hedge Knight","Risen Hedge Knight"
"entities.npcs.humanoids.risen.risenIronhand.Name","Risen Ironhand","Risen Ironhand"
"entities.npcs.humanoids.risen.risenKindler.Name","Risen Kindler","Risen Kindler"
"entities.npcs.humanoids.risen.risenKnave.Name","Risen Knave","Risen Knave"
"entities.npcs.humanoids.risen.risenMauler.Name","Risen Mauler","Risen Mauler"
"entities.npcs.humanoids.risen.risenRaker.Name","Risen Raker","Risen Raker"
"entities.npcs.humanoids.risen.risenStalker.Name","Risen Stalker","Risen Stalker"
"entities.npcs.humanoids.risen.risenStormwall.Name","Risen Stormwall","Risen Stormwall"
"entities.npcs.humanoids.risen.risenTallbear.Name","Risen Tallbear","Risen Tallbear"
"entities.npcs.humanoids.risen.risenWildling.Name","Risen Wildling","Risen Wildling"
"entities.npcs.vendors.tailorSisters.tailorSistersView.Meriweather","Meriweather","Meriweather"
"entities.npcs.vendors.tailorSisters.tailorSistersView.Mirabelle","Mirabelle","Mirabelle"
"entities.pickups.firstComeFirstServeItemDrop.interactionHint","Press [interact] to <color=#F2E6BD>collect loot</color>.","Press [interact] to <color=#F2E6BD>collect loot</color>."
